City,Vehicle Type,Weather,Economic Condition,Day Of Week,Hour Of Day,Speed,Is Peak Hour,Random Event Occurred,Energy Consumption,Traffic Density
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,3,86.5884,0,0,82.8597,0.0687
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Friday,12,50.1558,0,0,47.996,0.0716
TechHaven,Drone,Snowy,Booming,Saturday,17,42.2724,0,0,25.2825,0.2977
TechHaven,Autonomous Vehicle,Snowy,Booming,Sunday,0,85.7846,0,0,82.0905,0.276
Ecoopolis,Autonomous Vehicle,Solar Flare,Booming,Monday,9,47.0223,0,0,37.6178,0.2026
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Saturday,2,84.131,0,0,76.4827,0.113
Ecoopolis,Autonomous Vehicle,Clear,Booming,Tuesday,13,22.6649,0,0,22.6649,0.1629
TechHaven,Flying Car,Rainy,Booming,Wednesday,17,15.4589,1,0,17.7519,0.351
TechHaven,Autonomous Vehicle,Snowy,Booming,Monday,10,73.9907,0,0,70.8045,0.171
SolarisVille,Autonomous Vehicle,Snowy,Recession,Thursday,0,108.9055,0,0,87.1244,0.2086
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Wednesday,14,51.0901,0,0,45.4135,0.1357
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,8,69.364,1,0,55.4912,0.3368
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Monday,5,15.4445,0,0,14.7795,0.2558
TechHaven,Autonomous Vehicle,Snowy,Stable,Wednesday,12,62.8031,0,0,60.0986,0.1677
SolarisVille,Drone,Electromagnetic Storm,Recession,Thursday,17,68.9858,1,0,34.4929,0.1562
SolarisVille,Drone,Rainy,Recession,Wednesday,5,86.5867,0,0,43.2934,0.1513
SolarisVille,Drone,Electromagnetic Storm,Recession,Wednesday,10,70.1197,0,0,35.0599,0.1388
Neuroburg,Autonomous Vehicle,Clear,Booming,Sunday,3,53.8189,0,0,48.9263,0.1261
Ecoopolis,Drone,Rainy,Recession,Sunday,17,41.9954,0,0,20.9977,0.1344
Neuroburg,Autonomous Vehicle,Clear,Booming,Thursday,17,108.094,1,0,78.6138,0.089
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Monday,7,76.9791,1,0,58.9314,0.1062
AquaCity,Autonomous Vehicle,Snowy,Recession,Wednesday,13,50.4217,0,0,40.3373,0.2712
SolarisVille,Drone,Rainy,Recession,Thursday,9,118.8,0,1,65.9004,0.1566
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Monday,14,46.7331,0,0,37.3865,0.1997
MetropolisX,Autonomous Vehicle,Rainy,Recession,Wednesday,19,45.8221,0,0,44.2918,0.1461
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,8,39.5036,0,0,31.6029,0.2204
TechHaven,Autonomous Vehicle,Rainy,Booming,Thursday,11,66.7802,0,0,63.9045,0.1638
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Thursday,14,23.5959,0,0,18.8767,0.2519
SolarisVille,Autonomous Vehicle,Clear,Booming,Saturday,13,38.7501,1,0,31.0,0.3775
Neuroburg,Drone,Snowy,Stable,Saturday,23,73.2167,0,0,43.7899,0.0821
Neuroburg,Autonomous Vehicle,Clear,Recession,Tuesday,6,39.8393,0,0,36.2176,0.0624
MetropolisX,Flying Car,Snowy,Recession,Tuesday,16,75.6163,0,0,108.5402,0.2245
AquaCity,Flying Car,Clear,Recession,Sunday,16,25.6867,0,0,30.8241,0.099
Ecoopolis,Autonomous Vehicle,Clear,Recession,Thursday,23,79.3229,0,0,63.4584,0.0853
TechHaven,Drone,Snowy,Stable,Monday,22,45.7545,0,0,27.3651,0.1128
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,4,45.4087,0,1,43.4533,0.1006
Neuroburg,Flying Car,Electromagnetic Storm,Stable,Friday,18,67.9696,1,0,78.0512,0.234
Ecoopolis,Drone,Electromagnetic Storm,Stable,Friday,9,96.0,0,0,52.6571,0.2759
TechHaven,Drone,Rainy,Stable,Monday,4,21.7145,0,0,12.9871,0.2761
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,12,77.1654,1,0,59.074,0.0537
Neuroburg,Drone,Solar Flare,Booming,Sunday,2,83.5526,0,0,47.473,0.1512
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,16,73.9187,0,0,59.135,0.1862
Neuroburg,Autonomous Vehicle,Rainy,Booming,Wednesday,13,35.6051,0,0,34.0719,0.0656
TechHaven,Autonomous Vehicle,Rainy,Booming,Tuesday,1,34.0467,0,0,32.5806,0.1881
Ecoopolis,Drone,Rainy,Booming,Saturday,19,67.2204,0,0,33.6102,0.2116
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Friday,6,17.5528,0,0,15.9571,0.074
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,8,66.6511,0,0,63.7809,0.2476
SolarisVille,Drone,Clear,Recession,Saturday,5,27.7877,0,0,13.8939,0.2289
Ecoopolis,Drone,Solar Flare,Stable,Friday,1,73.8523,0,0,36.9261,0.2118
MetropolisX,Autonomous Vehicle,Snowy,Recession,Wednesday,14,29.5553,0,0,28.2826,0.1725
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Tuesday,18,125.4528,1,0,91.1038,0.2576
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Saturday,8,30.7788,0,0,27.9807,0.0831
Neuroburg,Autonomous Vehicle,Clear,Stable,Sunday,11,111.389,0,0,101.2627,0.1082
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Sunday,13,69.12,1,0,95.1064,0.1516
MetropolisX,Drone,Clear,Recession,Thursday,11,91.7441,0,0,52.1273,0.1191
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Saturday,2,25.9569,0,0,20.7655,0.2163
TechHaven,Autonomous Vehicle,Snowy,Booming,Saturday,4,78.4494,0,0,75.0712,0.1733
Neuroburg,Drone,Rainy,Stable,Sunday,12,84.2258,1,0,40.2994,0.0888
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Wednesday,7,60.2156,1,0,46.0981,0.1864
Neuroburg,Drone,Rainy,Booming,Friday,9,23.9815,0,0,14.343,0.0912
Ecoopolis,Autonomous Vehicle,Solar Flare,Stable,Monday,15,59.8717,0,0,47.8974,0.2973
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Tuesday,2,60.1194,0,0,54.654,0.1974
Ecoopolis,Autonomous Vehicle,Rainy,Stable,Tuesday,23,63.8927,0,1,51.1142,0.136
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Friday,14,61.228,0,0,55.6618,0.2607
AquaCity,Drone,Solar Flare,Recession,Monday,18,20.4348,1,0,10.2174,0.2583
SolarisVille,Car,Snowy,Booming,Thursday,21,40.4815,0,0,40.4815,0.2974
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Tuesday,11,90.4234,0,0,72.3387,0.2485
Ecoopolis,Flying Car,Rainy,Recession,Saturday,21,44.1298,0,0,52.9557,0.0849
SolarisVille,Autonomous Vehicle,Clear,Recession,Saturday,10,33.5775,0,0,26.862,0.1861
TechHaven,Autonomous Vehicle,Snowy,Stable,Monday,6,41.7581,0,0,39.9599,0.1316
SolarisVille,Drone,Solar Flare,Stable,Saturday,5,120.0,0,0,61.2205,0.2462
Ecoopolis,Flying Car,Clear,Recession,Saturday,8,90.3073,0,0,108.3688,0.0717
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,13,32.7332,0,0,31.3237,0.0539
TechHaven,Autonomous Vehicle,Rainy,Stable,Thursday,8,99.3168,1,0,76.4954,0.2639
Ecoopolis,Drone,Snowy,Stable,Wednesday,0,57.9024,0,0,28.9512,0.2246
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Monday,16,82.264,0,0,74.7855,0.1287
TechHaven,Drone,Solar Flare,Stable,Sunday,10,80.7839,0,0,45.9,0.3489
Neuroburg,Autonomous Vehicle,Rainy,Booming,Monday,19,42.3117,0,0,34.6065,0.074
Neuroburg,Autonomous Vehicle,Rainy,Stable,Friday,11,73.4859,0,0,70.3214,0.0761
SolarisVille,Autonomous Vehicle,Rainy,Booming,Wednesday,2,81.8008,0,0,65.4407,0.3408
TechHaven,Drone,Rainy,Stable,Sunday,8,61.21,0,0,36.6089,0.2026
Neuroburg,Drone,Electromagnetic Storm,Booming,Friday,18,33.7548,1,0,16.1506,0.0974
Neuroburg,Autonomous Vehicle,Clear,Booming,Monday,18,148.2624,1,0,103.9474,0.1063
SolarisVille,Drone,Clear,Recession,Thursday,17,105.6,1,0,53.8972,0.1877
Ecoopolis,Drone,Clear,Recession,Monday,1,23.7621,0,1,11.8811,0.0772
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Tuesday,15,66.9152,0,0,60.832,0.0654
AquaCity,Autonomous Vehicle,Rainy,Recession,Saturday,1,51.2252,0,1,40.9801,0.1372
Neuroburg,Drone,Rainy,Booming,Wednesday,12,41.8265,0,0,25.0159,0.0803
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Saturday,15,65.4681,0,0,52.3745,0.1224
SolarisVille,Flying Car,Snowy,Recession,Saturday,4,21.3292,0,1,25.595,0.2782
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Thursday,18,53.1724,1,1,47.2643,0.1863
SolarisVille,Autonomous Vehicle,Clear,Recession,Thursday,18,51.7559,1,1,46.0053,0.123
Neuroburg,Autonomous Vehicle,Clear,Stable,Wednesday,21,86.6581,0,0,67.3334,0.1756
Ecoopolis,Flying Car,Snowy,Booming,Sunday,1,63.0836,0,0,75.7003,0.2517
Ecoopolis,Drone,Clear,Recession,Wednesday,7,25.9698,1,0,12.9849,0.1275
SolarisVille,Autonomous Vehicle,Rainy,Recession,Monday,0,93.2501,0,0,74.6001,0.1857
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Thursday,5,85.7061,0,0,68.5649,0.0986
SolarisVille,Flying Car,Solar Flare,Stable,Saturday,0,41.5858,0,0,49.903,0.1792
TechHaven,Drone,Rainy,Stable,Tuesday,11,49.0851,0,0,29.3571,0.2138
Neuroburg,Autonomous Vehicle,Rainy,Stable,Wednesday,18,68.6857,1,0,44.9422,0.0704
Neuroburg,Drone,Rainy,Booming,Thursday,18,86.8103,1,0,41.536,0.0936
TechHaven,Autonomous Vehicle,Snowy,Recession,Monday,23,66.2667,0,0,63.4132,0.1138
Ecoopolis,Flying Car,Electromagnetic Storm,Recession,Tuesday,3,24.6814,0,0,29.6177,0.2162
Neuroburg,Autonomous Vehicle,Clear,Stable,Thursday,0,34.818,0,0,31.6527,0.085
Neuroburg,Drone,Snowy,Stable,Friday,11,46.3526,0,0,27.7228,0.1098
Neuroburg,Autonomous Vehicle,Rainy,Booming,Saturday,7,56.9627,0,0,54.5098,0.105
Ecoopolis,Drone,Solar Flare,Recession,Thursday,21,19.2054,0,0,9.6027,0.1491
Ecoopolis,Drone,Snowy,Booming,Tuesday,10,86.4,0,0,45.615,0.2238
SolarisVille,Drone,Snowy,Booming,Sunday,9,100.0404,0,0,50.0202,0.2385
TechHaven,Autonomous Vehicle,Clear,Recession,Sunday,8,64.6083,0,0,58.7348,0.1017
SolarisVille,Flying Car,Solar Flare,Booming,Monday,17,63.5358,1,0,76.243,0.2998
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Friday,16,98.7234,0,0,89.7486,0.1196
SolarisVille,Flying Car,Electromagnetic Storm,Recession,Monday,8,26.5695,1,0,31.8834,0.2616
SolarisVille,Autonomous Vehicle,Snowy,Stable,Sunday,22,91.2152,0,0,72.9722,0.2788
TechHaven,Autonomous Vehicle,Snowy,Stable,Thursday,7,53.9093,1,0,41.2703,0.2314
Neuroburg,Autonomous Vehicle,Rainy,Stable,Saturday,3,86.0082,0,0,82.3045,0.0825
Ecoopolis,Drone,Electromagnetic Storm,Booming,Monday,15,79.5441,0,0,39.7721,0.1991
AquaCity,Autonomous Vehicle,Rainy,Stable,Thursday,2,49.1861,0,0,43.721,0.3532
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Saturday,23,73.7971,0,0,67.0883,0.2801
SolarisVille,Drone,Solar Flare,Booming,Thursday,9,48.2563,0,0,24.1282,0.1211
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Tuesday,17,49.1509,1,0,44.6827,0.1647
Ecoopolis,Drone,Solar Flare,Recession,Saturday,7,91.8911,0,0,45.9456,0.0928
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Saturday,18,24.7119,0,0,22.4654,0.0622
TechHaven,Drone,Clear,Recession,Sunday,6,60.6229,0,0,34.4448,0.126
Ecoopolis,Flying Car,Solar Flare,Booming,Wednesday,21,35.0338,0,0,42.0405,0.2099
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Tuesday,8,42.1291,1,0,33.7033,0.0694
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,9,59.0166,0,0,47.2133,0.2209
TechHaven,Drone,Rainy,Stable,Wednesday,21,69.8665,0,0,41.7862,0.2425
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Monday,5,69.1014,0,0,66.1258,0.1201
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Stable,Friday,10,21.8404,0,0,17.4723,0.2259
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Wednesday,0,95.04,0,0,85.5631,0.0684
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Friday,1,80.9251,0,0,77.4403,0.2612
AquaCity,Drone,Electromagnetic Storm,Recession,Saturday,15,106.92,0,0,59.769,0.2131
AquaCity,Flying Car,Snowy,Stable,Monday,16,35.2847,0,0,42.3416,0.3752
Ecoopolis,Drone,Snowy,Booming,Thursday,5,30.4359,0,0,15.2179,0.1717
Neuroburg,Drone,Clear,Stable,Thursday,22,30.0031,0,0,17.0472,0.1138
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Sunday,6,39.4981,0,0,37.7972,0.1628
Ecoopolis,Drone,Clear,Booming,Tuesday,18,41.7432,1,0,20.8716,0.2961
Ecoopolis,Drone,Electromagnetic Storm,Stable,Monday,4,96.0,0,0,52.7002,0.2394
AquaCity,Autonomous Vehicle,Clear,Recession,Sunday,1,64.7716,0,0,51.8173,0.0927
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Thursday,2,67.6906,0,0,61.5369,0.0892
SolarisVille,Drone,Electromagnetic Storm,Recession,Saturday,1,56.8937,0,0,28.4468,0.163
AquaCity,Autonomous Vehicle,Rainy,Recession,Thursday,1,55.4052,0,0,44.3241,0.2813
Ecoopolis,Autonomous Vehicle,Clear,Recession,Monday,11,102.8569,0,0,82.2855,0.058
AquaCity,Flying Car,Snowy,Recession,Monday,10,44.3079,0,0,53.1695,0.0803
SolarisVille,Drone,Clear,Booming,Saturday,14,96.0,1,0,55.9253,0.2878
Neuroburg,Autonomous Vehicle,Rainy,Stable,Friday,9,64.3316,0,0,61.5613,0.0571
TechHaven,Flying Car,Clear,Stable,Sunday,16,24.7044,0,0,33.6878,0.2328
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Monday,17,110.352,1,0,85.6248,0.203
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,6,73.4513,0,0,58.761,0.1728
Ecoopolis,Drone,Clear,Booming,Monday,13,31.8921,0,0,15.946,0.1957
Neuroburg,Drone,Solar Flare,Booming,Friday,18,115.2203,1,0,52.3729,0.0973
Ecoopolis,Drone,Snowy,Booming,Wednesday,15,45.9882,0,0,22.9941,0.25
TechHaven,Drone,Rainy,Recession,Friday,5,21.7496,0,0,13.0082,0.1074
SolarisVille,Autonomous Vehicle,Clear,Recession,Wednesday,18,65.3466,1,0,64.5399,0.1185
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Thursday,21,74.9122,0,0,87.5797,0.0873
AquaCity,Autonomous Vehicle,Rainy,Recession,Sunday,8,20.1822,0,0,16.1458,0.1642
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Monday,2,24.4811,0,0,22.2555,0.1953
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Friday,12,80.8937,0,0,77.4102,0.1005
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Wednesday,9,32.5293,0,0,26.0234,0.0598
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Stable,Saturday,16,38.8863,0,0,31.109,0.2076
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Stable,Sunday,23,23.2867,0,0,18.6294,0.2449
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,10,77.4704,0,0,74.1344,0.1816
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Thursday,21,33.8499,0,0,30.0888,0.1491
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,23,80.5361,0,0,77.0681,0.1288
TechHaven,Autonomous Vehicle,Clear,Booming,Monday,0,60.1461,0,0,54.6783,0.18
TechHaven,Autonomous Vehicle,Rainy,Booming,Sunday,6,46.2194,0,0,44.2291,0.2642
Ecoopolis,Drone,Electromagnetic Storm,Stable,Saturday,10,81.5939,0,0,40.797,0.2388
Ecoopolis,Car,Clear,Recession,Monday,18,84.48,1,0,90.7178,0.1044
SolarisVille,Flying Car,Clear,Stable,Tuesday,10,58.9207,0,0,70.7048,0.2604
SolarisVille,Autonomous Vehicle,Rainy,Recession,Sunday,5,22.2891,0,0,17.8313,0.2307
TechHaven,Autonomous Vehicle,Clear,Stable,Sunday,10,45.9483,0,0,41.7712,0.2509
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Sunday,5,65.917,0,0,59.9245,0.2003
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,9,30.5002,0,0,24.4001,0.0944
SolarisVille,Autonomous Vehicle,Snowy,Booming,Saturday,3,94.2497,0,0,75.3998,0.2742
Ecoopolis,Flying Car,Solar Flare,Recession,Tuesday,11,63.5463,0,0,76.2556,0.0575
AquaCity,Drone,Electromagnetic Storm,Recession,Wednesday,14,93.6165,0,0,46.8082,0.2936
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Friday,1,80.6925,0,0,73.3568,0.228
TechHaven,Flying Car,Snowy,Recession,Sunday,11,16.7002,0,0,23.9716,0.1907
TechHaven,Car,Solar Flare,Stable,Tuesday,8,90.3742,1,0,82.1584,0.2295
TechHaven,Autonomous Vehicle,Rainy,Recession,Thursday,3,18.4465,0,0,17.6521,0.1053
Neuroburg,Drone,Solar Flare,Recession,Thursday,23,20.5313,0,0,11.6655,0.0593
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Friday,1,22.5856,0,0,18.0685,0.3428
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,12,72.0209,0,0,68.9196,0.0912
MetropolisX,Autonomous Vehicle,Snowy,Recession,Tuesday,9,80.0416,0,0,76.5949,0.3742
Ecoopolis,Drone,Rainy,Recession,Monday,15,65.726,0,0,32.863,0.0869
TechHaven,Autonomous Vehicle,Snowy,Stable,Wednesday,14,49.2879,0,0,47.1654,0.1355
AquaCity,Autonomous Vehicle,Snowy,Recession,Monday,17,37.9828,1,0,30.3863,0.2025
TechHaven,Drone,Rainy,Recession,Saturday,6,25.8061,0,0,15.4343,0.0897
AquaCity,Flying Car,Electromagnetic Storm,Recession,Wednesday,10,101.7117,0,0,122.0541,0.1615
Ecoopolis,Flying Car,Rainy,Recession,Tuesday,23,35.3473,0,0,42.4167,0.1586
TechHaven,Drone,Electromagnetic Storm,Recession,Wednesday,19,22.4052,0,0,13.4002,0.0895
Neuroburg,Autonomous Vehicle,Snowy,Stable,Sunday,11,25.7874,0,0,24.677,0.1394
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Friday,23,56.1255,0,0,51.0232,0.2117
Neuroburg,Drone,Rainy,Booming,Monday,0,107.1512,0,0,64.0856,0.0625
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,9,74.1147,0,0,59.2917,0.1051
TechHaven,Drone,Solar Flare,Booming,Sunday,2,28.6683,0,0,16.2888,0.265
AquaCity,Flying Car,Snowy,Recession,Wednesday,17,29.7586,1,0,35.7103,0.2689
Neuroburg,Autonomous Vehicle,Clear,Booming,Saturday,17,56.241,0,0,51.1282,0.1091
MetropolisX,Drone,Solar Flare,Recession,Thursday,19,33.5462,0,0,19.0603,0.2203
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Monday,14,111.3996,0,0,89.1197,0.1068
MetropolisX,Drone,Electromagnetic Storm,Recession,Wednesday,22,77.066,0,0,46.0921,0.1379
Ecoopolis,Drone,Rainy,Booming,Thursday,9,86.4,0,0,51.4373,0.2018
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,8,77.7773,0,0,62.2219,0.2156
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Tuesday,11,57.8694,0,1,52.6085,0.1173
Neuroburg,Autonomous Vehicle,Snowy,Booming,Wednesday,1,40.1439,0,0,38.4152,0.1153
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Tuesday,7,31.7722,1,0,25.4178,0.1749
MetropolisX,Autonomous Vehicle,Snowy,Recession,Saturday,6,93.2415,0,0,89.2263,0.2844
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,11,52.9853,0,0,50.7036,0.0963
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Wednesday,16,46.0953,0,0,36.8762,0.107
AquaCity,Car,Solar Flare,Recession,Wednesday,2,82.422,0,0,82.422,0.3489
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,22,83.6521,0,0,80.0499,0.3444
Neuroburg,Autonomous Vehicle,Rainy,Booming,Tuesday,11,42.2229,0,0,40.4047,0.1218
Neuroburg,Autonomous Vehicle,Clear,Booming,Wednesday,3,29.574,0,0,26.8854,0.1203
SolarisVille,Autonomous Vehicle,Snowy,Recession,Monday,7,88.1106,1,0,70.4884,0.1789
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Saturday,19,95.0666,0,0,86.4242,0.1012
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,5,99.5085,0,0,95.2234,0.2023
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Tuesday,8,37.2607,1,0,27.0987,0.0824
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Monday,6,56.0125,0,0,53.6005,0.0657
Neuroburg,Autonomous Vehicle,Clear,Stable,Saturday,5,38.9813,0,0,35.4375,0.123
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,9,82.4561,0,0,65.9649,0.108
AquaCity,Drone,Snowy,Booming,Wednesday,20,19.0814,0,1,9.5407,0.3518
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Booming,Saturday,20,19.9453,0,0,15.9563,0.2019
TechHaven,Drone,Rainy,Recession,Saturday,0,55.9188,0,0,33.4442,0.105
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Friday,7,68.9514,1,0,50.1465,0.1787
Neuroburg,Autonomous Vehicle,Clear,Stable,Tuesday,16,49.1745,0,0,44.7041,0.1176
TechHaven,Autonomous Vehicle,Snowy,Recession,Friday,7,60.9671,1,0,46.6734,0.0801
SolarisVille,Drone,Clear,Recession,Friday,21,61.0486,0,0,30.5243,0.0553
Ecoopolis,Autonomous Vehicle,Clear,Booming,Wednesday,20,45.6128,0,0,40.5447,0.2485
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Sunday,20,25.7082,0,0,22.8518,0.1375
Neuroburg,Autonomous Vehicle,Rainy,Booming,Tuesday,23,66.038,0,0,63.1943,0.0745
Ecoopolis,Flying Car,Snowy,Recession,Wednesday,7,65.6819,1,0,78.8183,0.1055
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,23,34.0207,0,0,32.5557,0.2578
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,10,55.796,0,0,53.3933,0.0867
Ecoopolis,Drone,Electromagnetic Storm,Booming,Monday,5,48.1137,0,0,24.0569,0.1657
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,16,27.9109,0,0,22.3287,0.1462
AquaCity,Drone,Rainy,Recession,Tuesday,16,23.831,0,0,11.9155,0.2287
Neuroburg,Autonomous Vehicle,Clear,Booming,Monday,1,15.3455,0,0,13.9504,0.1618
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Wednesday,2,34.9357,0,0,31.7597,0.0884
SolarisVille,Car,Clear,Recession,Monday,8,70.6905,1,0,70.6905,0.2863
TechHaven,Drone,Snowy,Stable,Tuesday,0,35.8144,0,0,21.4201,0.1787
MetropolisX,Drone,Electromagnetic Storm,Recession,Friday,13,49.9613,0,0,29.8812,0.2557
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Wednesday,14,69.5039,0,0,63.1854,0.1185
Neuroburg,Drone,Snowy,Stable,Monday,19,69.4302,0,0,41.5252,0.0745
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Thursday,4,71.0552,0,0,64.5957,0.1769
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,6,94.7718,0,0,75.8175,0.0729
Ecoopolis,Autonomous Vehicle,Clear,Recession,Friday,11,105.6,0,0,89.6691,0.0953
Neuroburg,Drone,Rainy,Booming,Saturday,12,99.6849,1,0,47.6961,0.1316
Ecoopolis,Drone,Snowy,Recession,Saturday,15,52.5114,0,0,26.2557,0.2101
Neuroburg,Car,Electromagnetic Storm,Stable,Saturday,5,75.3122,0,0,90.0864,0.1341
SolarisVille,Flying Car,Electromagnetic Storm,Recession,Sunday,19,103.2433,0,0,123.892,0.0621
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Sunday,22,109.0754,0,0,99.1595,0.1139
SolarisVille,Flying Car,Clear,Recession,Friday,3,34.7707,0,0,41.7248,0.0822
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Thursday,11,77.9693,0,0,62.3755,0.0972
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Tuesday,9,79.1998,0,0,71.9998,0.2463
Neuroburg,Drone,Solar Flare,Recession,Monday,7,55.1901,1,0,27.8738,0.0511
Neuroburg,Drone,Rainy,Booming,Wednesday,9,46.6902,0,0,27.9248,0.0851
AquaCity,Flying Car,Electromagnetic Storm,Recession,Tuesday,3,63.529,0,0,76.2348,0.1212
SolarisVille,Drone,Solar Flare,Booming,Sunday,1,83.7347,0,0,41.8673,0.1347
Neuroburg,Autonomous Vehicle,Rainy,Stable,Thursday,6,40.4848,0,0,38.7414,0.0948
Ecoopolis,Autonomous Vehicle,Clear,Recession,Friday,21,73.6327,0,0,65.4512,0.0922
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Monday,4,63.2771,0,0,50.6217,0.178
Neuroburg,Drone,Snowy,Stable,Sunday,16,18.4976,0,0,11.0632,0.1054
Neuroburg,Autonomous Vehicle,Snowy,Booming,Thursday,20,44.148,0,0,36.1084,0.0514
Neuroburg,Drone,Snowy,Booming,Wednesday,1,64.8238,0,0,38.7702,0.1158
TechHaven,Autonomous Vehicle,Rainy,Recession,Wednesday,9,60.8925,0,0,58.2703,0.1071
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Saturday,8,84.1399,0,0,80.5166,0.2417
TechHaven,Autonomous Vehicle,Snowy,Stable,Tuesday,0,35.2693,0,0,46.8757,0.1846
Neuroburg,Autonomous Vehicle,Rainy,Stable,Friday,14,66.9821,0,0,64.0977,0.0806
